,best_bid_amount,best_ask_amount,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,interest_rate,best_bid_price,best_ask_price,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Expiration_Date,Time to Expiration,Implied Volatility,SMA Volatility,BS Price,BS Price_1,Market Price,Calculated_BS_Price,Error,Optimized_BS_Price,Residual
364,7.0,50.0,38.55,61.81,BTC-29MAR24,43633.68,52.12,0.0,0.2675,0.276,316.5,0.771,0.0001,0.2565,"[[0.276, 50.0], [0.2765, 7.0], [0.7805, 32.4]]","[[0.2675, 7.0], [0.267, 8.0], [0.266, 7.0], [0.265, 25.0], [0.0001, 175.0]]",0.27109797,BTC-29MAR24-32000-C,0.2713,43020.96,20963044849,1706969500677,44.36443,-8.40241,17.64934,1e-05,0.9492,0.0,0.0,,,,month,2024-03-29,32000,2024-03-29,0.1506849315068493,0.5018,0.6820516666666666,11895.378416907955,12300.870292180018,0.2565,11805.490132585688,11805.233632585689,11681.862866805292,11681.606366805292
365,9.3,6.0,51.51,52.75,BTC-29MAR24,43634.02,52.12,0.0,0.0044,0.0049,221.1,0.5045,0.0001,0.0048,"[[0.0049, 6.0], [0.005, 6.0], [0.0055, 9.0], [0.0065, 84.0], [0.0125, 2.0], [0.0145, 5.0], [0.015, 1.0], [0.0275, 3.0], [0.074, 10.0]]","[[0.0044, 9.3], [0.0043, 14.0], [0.0042, 1.0], [0.0035, 42.0], [0.0028, 6.0], [0.0023, 42.0], [0.0015, 3.0], [0.0001, 10.0]]",0.00460299,BTC-29MAR24-32000-P,0.0046,43020.73,20963045311,1706969501682,-3.62817,-8.40237,17.64898,1e-05,-0.0508,0.0,0.0,,,,month,2024-03-29,32000,2024-03-29,0.1506849315068493,0.5213,0.6994283333333333,11928.042966694491,12351.493391573593,0.0048,11838.983377765147,11838.978577765147,11682.202866805288,11682.198066805287
366,31.0,75.0,30.88,56.53,BTC-29MAR24,43634.02,49.21,0.0,0.2215,0.233,328.6,0.728,0.0001,0.211,"[[0.233, 75.0]]","[[0.2215, 31.0], [0.221, 31.0], [0.08, 1.0], [0.045, 1.0], [0.04, 1.0], [0.035, 1.0], [0.03, 1.0], [0.025, 1.0], [0.02, 1.0], [0.0001, 1.0]]",0.22815175,BTC-29MAR24-34000-C,0.2283,43020.73,20963045012,1706969501682,45.25958,-11.30372,25.14804,2e-05,0.91989,145060.77,16.3,0.0,0.211,0.211,month,2024-03-29,34000,2024-03-29,0.1506849315068493,0.43705,0.7139966666666667,9932.218197928349,10779.285618039772,0.211,9838.253180478994,9838.042180478995,9685.214295980615,9685.003295980616
367,13.1,29.0,48.35,50.08,BTC-29MAR24,43634.02,49.21,0.0,0.007,0.008,165.0,0.507,0.0001,0.0075,"[[0.008, 29.0], [0.0085, 28.4], [0.02, 3.0], [0.0295, 1.0], [0.038, 2.0], [0.095, 10.0], [0.15, 1.0], [0.2, 2.0]]","[[0.007, 13.1], [0.006, 62.0], [0.005, 58.0], [0.002, 1.0], [0.0001, 12.0]]",0.00750083,BTC-29MAR24-34000-P,0.0075,43020.73,20963045310,1706969501682,-5.73266,-11.30372,25.14804,2e-05,-0.08011,1360.57,4.1,-6.25,0.0075,0.008,month,2024-03-29,34000,2024-03-29,0.1506849315068493,0.49215000000000003,0.7304016666666667,10054.732812438699,10843.77592937765,0.0075,9963.836384773716,9963.828884773717,9685.214295980615,9685.206795980615
368,30.0,31.0,33.51,54.78,BTC-29MAR24,43634.02,47.87,0.0,0.2,0.2125,264.8,0.707,0.0001,0.197,"[[0.2125, 31.0], [0.449, 4.0], [0.5, 0.1]]","[[0.2, 30.0], [0.1, 2.0], [0.035, 1.0], [0.03, 2.0], [0.025, 2.0], [0.02, 2.0], [0.0155, 1.0]]",0.20714331,BTC-29MAR24-35000-C,0.2074,43020.73,20963045376,1706969501682,45.33316,-12.95671,29.63484,2e-05,0.9001,0.0,0.0,,,,month,2024-03-29,35000,2024-03-29,0.1506849315068493,0.44144999999999995,0.7451166666666666,9040.253560047473,10153.830737052995,0.197,8946.85341758031,8946.65641758031,8686.720010568286,8686.523010568286
369,38.1,111.0,47.14,48.61,BTC-29MAR24,43634.02,47.87,0.0,0.009,0.01,331.0,0.509,0.0001,0.01,"[[0.01, 111.0], [0.0105, 12.0], [0.011, 32.0], [0.0115, 40.0], [0.0165, 1.0], [0.0185, 1.0], [0.035, 1.0], [0.048, 2.0]]","[[0.009, 38.1], [0.0085, 8.0], [0.008, 41.0], [0.0065, 56.0], [0.005, 2.0], [0.003, 1.0], [0.0005, 500.0], [0.0001, 11.0]]",0.00941442,BTC-29MAR24-35000-P,0.0095,43020.73,20963045360,1706969501683,-7.15885,-12.95671,29.63484,2e-05,-0.0999,16489.36,41.5,11.1111,0.009,0.01,month,2024-03-29,35000,2024-03-29,0.1506849315068493,0.47875,0.7610750000000001,9142.793055818496,10225.058235609562,0.01,9051.72404515028,9051.71404515028,8686.720010568286,8686.710010568286
370,62.0,62.0,36.36,53.13,BTC-29MAR24,43634.02,46.59,0.0,0.18,0.1925,470.2,0.6865,0.0001,0.1745,"[[0.1925, 62.0]]","[[0.18, 62.0], [0.1795, 31.0], [0.045, 1.0], [0.02, 3.0], [0.015, 3.0]]",0.18631553,BTC-29MAR24-36000-C,0.1869,43020.73,20963044268,1706969501682,45.10486,-14.70321,34.55315,3e-05,0.87619,0.0,0.0,,,,month,2024-03-29,36000,2024-03-29,0.1506849315068493,0.44745000000000007,0.7759900000000001,8190.421059640288,9587.660661065573,0.1745,8098.527904215873,8098.353404215873,7688.2257251559495,7688.051225155949
371,23.4,27.0,45.96,47.23,BTC-29MAR24,43634.15,46.59,0.0,0.0115,0.0125,262.6,0.5115,0.0001,0.0115,"[[0.0125, 27.0], [0.013, 26.2], [0.0135, 24.0], [0.014, 54.0], [0.035, 1.0], [0.0375, 1.0], [0.0395, 2.0], [0.0635, 1.0], [0.1215, 9.0]]","[[0.0115, 23.4], [0.011, 7.0], [0.009, 17.0], [0.003, 4.0], [0.0001, 20.6]]",0.01150868,BTC-29MAR24-36000-P,0.012,43021.13,20963043967,1706969503697,-8.88732,-14.70422,34.55416,3e-05,-0.12381,8300.78,16.0,0.0,0.0115,0.0125,month,2024-03-29,36000,2024-03-29,0.1506849315068493,0.46595,0.7915216666666667,8252.07295037209,9664.327705610274,0.0115,8161.4284044858,8161.4169044858,7688.355725155954,7688.3442251559545
372,7.0,7.0,39.15,47.94,BTC-29MAR24,43634.15,44.79,0.0,0.143,0.152,504.5,0.6485,0.0001,0.1375,"[[0.152, 7.0], [0.1535, 7.0], [0.1545, 25.0], [0.2725, 9.0]]","[[0.143, 7.0], [0.1405, 25.0], [0.035, 1.0], [0.0001, 2.0]]",0.1482286,BTC-29MAR24-38000-C,0.1486,43021.13,20963044487,1706969503696,43.38613,-18.65955,45.61575,4e-05,0.81161,0.0,0.0,,,,month,2024-03-29,38000,2024-03-29,0.1506849315068493,0.43545,0.8060366666666667,6522.210764588839,8444.098373190693,0.1375,6434.043247564521,6433.905747564521,5691.3671543312885,5691.229654331289
373,6.2,25.0,44.3,45.25,BTC-29MAR24,43634.5,44.78,0.0,0.019,0.02,305.0,0.5195,0.0001,0.02,"[[0.02, 25.0], [0.0205, 25.0], [0.021, 19.0], [0.03, 10.0], [0.088, 105.0], [0.17, 2.0]]","[[0.019, 6.2], [0.0185, 13.0], [0.018, 2.0], [0.0175, 18.0], [0.0165, 96.0], [0.01, 2.0], [0.0085, 1.0], [0.004, 1.0], [0.0029, 2.0], [0.0001, 1.0]]",0.01926581,BTC-29MAR24-38000-P,0.0195,43020.87,20963045290,1706969504704,-13.60359,-18.6574,45.6128,4e-05,-0.18837,3441.79,4.0,0.0,0.02,0.02,month,2024-03-29,38000,2024-03-29,0.1506849315068493,0.44775,0.8209616666666667,6577.439066679388,8528.325030375312,0.02,6490.147260078091,6490.12726007809,5691.717154331287,5691.697154331287
374,7.0,31.9,40.1,47.83,BTC-29MAR24,43634.76,43.65,0.0,0.11,0.12,1136.0,0.6145,0.0001,0.1185,"[[0.12, 31.9], [0.137, 1.0], [0.36, 1.0], [0.43, 1.0], [0.47, 1.0], [0.52, 2.0]]","[[0.11, 7.0], [0.109, 7.0], [0.107, 25.0], [0.08, 2.0], [0.025, 31.1], [0.0001, 3.0]]",0.11439656,BTC-29MAR24-40000-C,0.1145,43020.87,20963044488,1706969504703,39.97759,-22.46367,56.34248,5e-05,0.72542,510.88,0.1,0.0,0.1185,0.1185,month,2024-03-29,40000,2024-03-29,0.1506849315068493,0.43965000000000004,0.8356166666666667,5101.746095912906,7461.31646408981,0.1185,5021.3974588100755,5021.278958810076,3694.988583506616,3694.870083506616
375,30.6,15.3,43.08,44.24,BTC-29MAR24,43634.76,43.65,0.0,0.0305,0.032,327.7,0.531,0.0001,0.0325,"[[0.032, 15.3], [0.0325, 1.0], [0.0345, 12.0], [0.05, 2.0], [0.0545, 2.0], [0.23, 1.0], [0.26, 3.0]]","[[0.0305, 30.6], [0.03, 7.0], [0.029, 14.0], [0.028, 42.0], [0.0001, 2.2]]",0.03127784,BTC-29MAR24-40000-P,0.0312,43020.87,20963043618,1706969504703,-20.01328,-22.46367,56.34248,5e-05,-0.27458,10350.96,7.4,-1.5152,0.0325,0.033,month,2024-03-29,40000,2024-03-29,0.1506849315068493,0.4366,0.8501700000000001,5084.678522048562,7550.638981932996,0.0325,5004.145832949325,5004.113332949325,3694.988583506616,3694.9560835066163
376,58.0,50.0,40.59,44.67,BTC-29MAR24,43634.76,42.76,0.0,0.082,0.088,156.4,0.585,0.0001,0.0914,"[[0.088, 50.0], [0.09, 16.0]]","[[0.082, 58.0], [0.0815, 25.0], [0.03, 1.0], [0.0001, 1.0]]",0.08492706,BTC-29MAR24-42000-C,0.0852,43020.87,20963044697,1706969504704,35.19487,-25.07047,64.18462,5e-05,0.623,98920.62,25.0,0.0,0.0914,0.0914,month,2024-03-29,42000,2024-03-29,0.1506849315068493,0.4263,0.7812016666666667,3786.597100916071,6080.265255921375,0.0914,3715.5158730487055,3715.4244730487057,1698.0000126819432,1697.9086126819432
377,23.3,14.0,42.26,42.94,BTC-29MAR24,43634.76,42.76,0.0,0.047,0.048,135.9,0.5475,0.0001,0.047,"[[0.048, 14.0], [0.049, 24.0], [0.0505, 27.0], [0.052, 18.0], [0.1585, 4.0], [0.18, 1.0], [0.217, 13.0]]","[[0.047, 23.3], [0.0465, 15.0], [0.0455, 14.0], [0.0005, 200.0], [0.0001, 0.2]]",0.0476524,BTC-29MAR24-42000-P,0.0477,43020.87,20963045546,1706969504704,-27.79554,-25.07047,64.18462,5e-05,-0.377,35841.96,16.9,-2.0833,0.047,0.0515,month,2024-03-29,42000,2024-03-29,0.1506849315068493,0.42599999999999993,0.7502666666666667,3784.678437362676,5879.674278880306,0.047,3713.5858982882055,3713.5388982882055,1698.0000126819432,1697.9530126819432
378,20.0,4.0,42.33,42.98,BTC-29MAR24,43634.76,42.66,0.0,0.0615,0.0625,298.7,0.562,0.0001,0.062,"[[0.0625, 4.0], [0.0635, 6.0], [0.0665, 20.0], [0.1085, 1.0], [0.109, 2.0], [0.24, 1.0]]","[[0.0615, 20.0], [0.061, 9.9], [0.0575, 50.0], [0.0075, 3.0], [0.0001, 0.1]]",0.06236025,BTC-29MAR24-44000-C,0.062,43020.87,20963045452,1706969504704,29.50226,-26.25737,67.37993,6e-05,0.51283,57083.12,21.2,-0.8,0.062,0.0665,month,2024-03-29,44000,2024-03-29,0.1506849315068493,0.42655,0.7019533333333334,2771.8165390693102,4625.819911472689,0.062,2712.1498239948123,2712.0878239948124,0.0,0.062
379,24.5,6.0,41.12,42.74,BTC-29MAR24,43634.76,42.66,0.0,0.068,0.0705,194.4,0.57,0.0001,0.0685,"[[0.0705, 6.0], [0.071, 2.2], [0.0735, 25.0], [0.076, 8.0], [0.078, 5.0], [0.185, 6.0]]","[[0.068, 24.5], [0.0665, 75.0], [0.0001, 0.1]]",0.07092965,BTC-29MAR24-44000-P,0.0704,43020.87,20963045372,1706969504703,-36.4877,-26.25737,67.37993,6e-05,-0.48717,130283.46,43.0,-7.4324,0.0685,0.0745,month,2024-03-29,44000,2024-03-29,0.1506849315068493,0.4193,0.6823316666666667,2722.8860214407796,4494.095944984874,0.0685,2663.182925934594,2663.1144259345942,0.0,0.0685
380,5.0,12.8,42.09,43.07,BTC-29MAR24,43634.76,42.59,0.0,0.0515,0.053,638.7,0.552,0.0001,0.0525,"[[0.053, 12.8], [0.0535, 54.0], [0.0545, 5.0], [0.098, 2.0], [0.101, 2.0]]","[[0.0515, 5.0], [0.0505, 5.0], [0.05, 27.0], [0.0495, 1.0], [0.0485, 36.0], [0.033, 1.0], [0.031, 3.0], [0.01, 193.8], [0.005, 10.0]]",0.05321118,BTC-29MAR24-45000-C,0.0523,43020.87,20963044853,1706969504704,26.5817,-26.08059,67.04883,6e-05,0.45845,41272.8,18.0,0.0,0.0525,0.056,month,2024-03-29,45000,2024-03-29,0.1506849315068493,0.42579999999999996,0.633765,2340.617127208672,3744.5705626689596,0.0525,2286.7958356765957,2286.743335676596,0.0,0.0525
381,7.0,25.0,40.6,44.83,BTC-29MAR24,43634.72,42.58,0.0,0.0805,0.087,293.5,0.5835,0.0001,0.0795,"[[0.087, 25.0], [0.0875, 25.0], [0.09, 7.0], [0.296, 10.0]]","[[0.0805, 7.0], [0.0795, 50.0], [0.03, 1.0], [0.004, 280.0], [0.0001, 1.0]]",0.08470261,BTC-29MAR24-45000-P,0.0835,43020.16,20963043494,1706969507725,-40.90843,-26.07798,67.04855,6e-05,-0.54156,41848.45,12.2,-0.625,0.0795,0.08,month,2024-03-29,45000,2024-03-29,0.1506849315068493,0.42715000000000003,0.6203649999999999,2349.6879370019997,3654.0044059797983,0.0795,2295.8513571857948,2295.771857185795,0.0,0.0795
382,6.9,15.5,42.04,43.37,BTC-29MAR24,43634.72,42.71,0.0,0.043,0.045,352.6,0.544,0.0001,0.044,"[[0.045, 15.5], [0.0455, 6.0], [0.0835, 20.0], [0.095, 3.0], [0.517, 15.0], [0.545, 20.0]]","[[0.043, 6.9], [0.0415, 13.0], [0.041, 1.0], [0.0405, 10.0], [0.04, 52.0], [0.005, 10.0]]",0.04496519,BTC-29MAR24-46000-C,0.044,43020.16,20963045543,1706969507725,23.72541,-25.57456,65.55648,5e-05,0.40655,32322.28,16.3,-14.5631,0.044,0.0515,month,2024-03-29,46000,2024-03-29,0.1506849315068493,0.42705,0.551405,1974.4710691089767,2802.647878372107,0.044,1926.3774882484468,1926.3334882484467,0.0,0.044
383,50.0,25.0,39.89,44.89,BTC-29MAR24,43634.01,42.71,0.0,0.094,0.1015,151.2,0.598,0.0001,0.098,"[[0.1015, 25.0], [0.102, 25.0]]","[[0.094, 50.0]]",0.09937866,BTC-29MAR24-46000-P,0.0982,43020.16,20963042826,1706969507729,-45.26658,-25.57355,65.55389,5e-05,-0.59349,42303.49,10.0,0.0,0.098,0.098,month,2024-03-29,46000,2024-03-29,0.1506849315068493,0.4239,0.5403016666666667,1953.395686165737,2727.9226080510343,0.098,1905.3934073115397,1905.2954073115397,0.0,0.098
384,27.9,27.5,43.19,43.92,BTC-29MAR24,43634.01,43.56,0.0,0.031,0.032,399.9,0.5315,0.0001,0.0315,"[[0.032, 27.5], [0.033, 7.0], [0.034, 58.0], [0.0515, 1.0], [0.0565, 12.0], [0.06, 3.0], [0.1105, 1.0], [0.1125, 3.0]]","[[0.031, 27.9], [0.0305, 25.0], [0.03, 6.0], [0.029, 27.0]]",0.0319771,BTC-29MAR24-48000-C,0.0315,43020.16,20963045424,1706969507729,18.56942,-23.89023,60.04932,5e-05,0.31526,11370.93,8.3,-4.5455,0.0315,0.033,month,2024-03-29,48000,2024-03-29,0.1506849315068493,0.43555,0.471615,1418.2219524658376,1639.7361733160342,0.0315,1380.4948633201147,1380.4633633201147,0.0,0.0315
385,6.0,50.0,40.96,48.18,BTC-29MAR24,43634.72,43.56,0.0,0.128,0.138,364.4,0.6315,0.0001,0.133,"[[0.138, 50.0], [0.1385, 25.0]]","[[0.128, 6.0], [0.126, 12.0]]",0.13223463,BTC-29MAR24-48000-P,0.1315,43020.16,20963044129,1706969507726,-53.41738,-23.89172,60.05308,5e-05,-0.68471,0.0,0.0,,,,month,2024-03-29,48000,2024-03-29,0.1506849315068493,0.4457,0.46287333333333336,1480.3116739293237,1585.8577785244197,0.133,1442.0772709543944,1441.9442709543944,0.0,0.133
386,7.0,6.8,43.65,44.9,BTC-29MAR24,43634.72,44.28,0.0,0.0215,0.023,936.3,0.522,0.0001,0.0225,"[[0.023, 6.8], [0.0245, 32.0], [0.0265, 13.0], [0.028, 3.0], [0.0305, 1.0], [0.0405, 1.0], [0.045, 3.0], [0.2625, 10.0], [0.6345, 1.8]]","[[0.0215, 7.0], [0.018, 1.0], [0.0002, 6.0], [0.0001, 4.0]]",0.02297767,BTC-29MAR24-50000-C,0.0223,43020.16,20963045510,1706969507727,14.20924,-21.21702,52.45808,4e-05,0.23938,6301.83,6.5,0.0,0.0225,0.0225,month,2024-03-29,50000,2024-03-29,0.1506849315068493,0.44275,0.46297000000000005,1004.978370599707,1114.1615092016837,0.0225,976.0454224803634,976.0229224803634,0.0,0.0225
387,50.0,25.0,38.04,50.19,BTC-29MAR24,43634.26,44.28,0.0,0.161,0.1755,192.6,0.668,0.0001,0.1955,"[[0.1755, 25.0], [0.176, 25.0]]","[[0.161, 50.0], [0.0001, 1.0]]",0.16907927,BTC-29MAR24-50000-P,0.1681,43020.23,20963044694,1706969509738,-60.78063,-21.21581,52.45517,4e-05,-0.76064,0.0,0.0,,,,month,2024-03-29,50000,2024-03-29,0.1506849315068493,0.44114999999999993,0.455115,996.3467354818131,1071.3035163324002,0.1955,967.5203076603684,967.3248076603684,0.0,0.1955
388,7.0,39.0,45.38,46.35,BTC-29MAR24,43634.26,45.86,0.0,0.016,0.017,94.7,0.516,0.0001,0.0165,"[[0.017, 39.0], [0.0175, 14.0], [0.018, 36.0], [0.05, 2.0], [0.0765, 1.0], [0.0785, 2.0]]","[[0.016, 7.0], [0.0155, 6.5], [0.0145, 32.0], [0.013, 70.0], [0.011, 3.0]]",0.01698134,BTC-29MAR24-52000-C,0.0165,43020.23,20963045451,1706969509738,10.9869,-18.85575,45.01337,3e-05,0.18439,71.08,0.1,0.0,0.0165,0.0165,month,2024-03-29,52000,2024-03-29,0.1506849315068493,0.45865,0.4566733333333333,747.3418675566918,738.2852435187297,0.0165,724.9229946961377,724.9064946961378,0.0,0.0165
389,50.0,25.0,37.56,52.07,BTC-29MAR24,43634.57,45.86,0.0,0.2005,0.215,119.6,0.708,0.0001,0.234,"[[0.215, 25.0], [0.2155, 25.0]]","[[0.2005, 50.0]]",0.208927,BTC-29MAR24-52000-P,0.2082,43020.24,20963044126,1706969510744,-67.0006,-18.8564,45.01512,3e-05,-0.8156,0.0,0.0,,,,month,2024-03-29,52000,2024-03-29,0.1506849315068493,0.44815,0.44998166666666667,699.7144817947619,707.9570006314552,0.234,678.023473262454,677.789473262454,0.0,0.234
390,14.5,39.0,47.2,48.46,BTC-29MAR24,43634.57,47.83,0.0,0.01,0.011,640.2,0.51,0.0001,0.0115,"[[0.011, 39.0], [0.0115, 8.0], [0.012, 39.0], [0.02, 2.0], [0.021, 1.0], [0.023, 2.0], [0.0235, 2.0]]","[[0.01, 14.5], [0.0095, 56.0], [0.008, 2.0], [0.0015, 1.0], [0.0001, 2.0]]",0.01098412,BTC-29MAR24-55000-C,0.0105,43020.24,20963045633,1706969510746,7.40316,-15.07972,34.51713,3e-05,0.12362,10976.36,22.2,0.0,0.0115,0.0115,month,2024-03-29,55000,2024-03-29,0.1506849315068493,0.4783,0.4534916666666667,477.02274767302424,392.7778019427333,0.0115,461.87635823725395,461.86485823725394,0.0,0.0115
391,75.0,25.0,35.74,56.29,BTC-29MAR24,43634.57,47.83,0.0,0.2635,0.2785,109.9,0.7705,0.0001,0.2985,"[[0.2785, 25.0], [0.279, 25.0]]","[[0.2635, 75.0]]",0.27169587,BTC-29MAR24-55000-P,0.271,43020.24,20963043067,1706969510745,-75.08428,-15.07972,34.51713,3e-05,-0.87638,0.0,0.0,,,,month,2024-03-29,55000,2024-03-29,0.1506849315068493,0.46015,0.44867166666666664,414.6847954470095,377.25105766137403,0.2985,400.7350873367486,400.43658733674863,0.0,0.2985
392,1.0,21.4,51.59,52.55,BTC-29MAR24,43634.57,52.07,0.0,0.0055,0.006,10199.6,0.5055,0.0001,0.006,"[[0.006, 21.4], [0.0065, 28.0], [0.0085, 3.0], [0.01, 20.0], [0.011, 11.0], [0.012, 48.0]]","[[0.0055, 1.0], [0.0049, 8.1], [0.0046, 2.0], [0.004, 1.0], [0.0038, 133.0], [0.003, 1.0]]",0.00548195,BTC-29MAR24-60000-C,0.0057,43020.24,20963045450,1706969510745,4.18088,-10.74809,22.59786,2e-05,0.06963,0.0,0.0,,,,month,2024-03-29,60000,2024-03-29,0.1506849315068493,0.5207,0.45470499999999997,262.1035586970488,132.4981529040581,0.006,253.52256463222284,253.51656463222284,0.0,0.006
393,25.6,0.5,40.54,499.26,BTC-29MAR24,43634.57,52.07,0.0,0.3765,0.9865,144.7,0.8805,0.0001,0.413,"[[0.9865, 0.5]]","[[0.3765, 25.6], [0.0001, 1.0]]",0.38080386,BTC-29MAR24-60000-P,0.3808,43020.24,20963045423,1706969510747,-85.80542,-10.74809,22.59786,2e-05,-0.93037,0.0,0.0,,,,month,2024-03-29,60000,2024-03-29,0.1506849315068493,2.699,0.5259166666666667,13418.01012507567,274.3975106897801,0.413,13381.126228457444,13380.713228457444,0.0,0.413
394,8.0,2.1,57.47,59.3,BTC-29MAR24,43634.57,58.39,0.0,0.0017,0.0021,899.5,0.5015,0.0001,0.0022,"[[0.0021, 2.1], [0.0023, 7.0], [0.0036, 54.0], [0.0037, 86.0], [0.15, 15.0]]","[[0.0017, 8.0], [0.0016, 13.5], [0.0015, 1.0], [0.001, 1.0], [0.0009, 44.0], [0.0008, 5.0], [0.0005, 18.0], [0.0001, 43.0]]",0.00189108,BTC-29MAR24-70000-C,0.0019,43020.24,20963045371,1706969510745,1.44728,-5.09115,9.54649,1e-05,0.02401,5882.7,48.1,0.0,0.0022,0.0055,month,2024-03-29,70000,2024-03-29,0.1506849315068493,0.58385,0.5286516666666666,86.89374664342051,42.698382169312026,0.0022,83.90560662959842,83.90340662959842,0.0,0.0022
395,0.1,5.2,0.0,413.11,BTC-29MAR24,43634.79,58.39,0.0,0.1,1.078,61.4,1.106,0.1065,1.0845,"[[1.078, 5.2], [1.188, 0.4]]","[[0.1, 0.1], [0.0001, 1.0]]",0.60643331,BTC-29MAR24-70000-P,0.6061,43025.77,20963044958,1706969512760,-103.53666,-5.09137,9.54692,1e-05,-0.97599,224211.7,4.8,0.0,1.0845,1.0845,month,2024-03-29,70000,2024-03-29,0.1506849315068493,2.06555,0.5801266666666667,7318.5518752190565,83.25526168428996,1.0845,7284.542662334266,7283.4581623342665,0.0,1.0845
396,2.6,0.2,64.1,65.85,BTC-29MAR24,43634.79,64.93,0.0,0.0008,0.001,1801.2,0.5005,0.0001,0.0115,"[[0.001, 0.2], [0.0017, 2.0], [0.0024, 86.0], [0.11, 200.0], [0.393, 862.0], [0.5595, 57.0]]","[[0.0008, 2.6], [0.0005, 16.0], [0.0002, 5.0], [0.0001, 256.0]]",0.00089512,BTC-29MAR24-80000-C,0.0009,43025.77,20963045628,1706969512759,0.67195,-2.93879,4.95525,0.0,0.01116,2015.6,13.3,1337.5,0.0008,0.0115,month,2024-03-29,80000,2024-03-29,0.1506849315068493,0.6497499999999999,0.5872166666666666,41.27070996424578,16.892454400440897,0.0115,39.87197833535242,39.860478335352425,0.0,0.0115
397,1.0,0.4,0.0,499.39,BTC-29MAR24,43634.79,64.93,0.0,0.0001,1.393,394.4,1.334,0.3345,0.84,"[[1.393, 0.4]]","[[0.0001, 1.0]]",0.83465766,BTC-29MAR24-80000-P,0.8343,43025.77,20963045627,1706969512760,-119.30979,-2.93879,4.95525,0.0,-0.98884,0.0,0.0,,,,month,2024-03-29,80000,2024-03-29,0.1506849315068493,2.49695,0.6540433333333334,8727.918512703953,43.542872333443825,0.84,8695.701397094046,8694.861397094046,0.0,0.84
398,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43947.5969,100.0,0.0,0.0,0.0,0.0,0.9705,0.0001,,[],[],0.47066413,BTC-26APR24-24000-C,0.4706,43031.54,20933634636,1706969513766,46.19483,-16.16537,26.75099,1e-05,0.9343,0.0,0.0,,,,month,2024-04-26,24000,2024-04-26,0.2273972602739726,0.0,0.6393283333333333,20056.499755112225,20139.798005297882,0.84,19947.596899999997,19946.756899999997,20002.110238056655,20001.270238056655
399,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43947.5969,100.0,0.0,0.0,0.0,0.0,0.5165,0.0001,,[],[],0.01682273,BTC-26APR24-24000-P,0.0167,43031.54,20951468875,1706969513768,-8.21065,-16.16537,26.75099,1e-05,-0.0657,0.0,0.0,,,,month,2024-04-26,24000,2024-04-26,0.2273972602739726,0.0,0.62337,20056.499755112225,20127.26503182118,0.84,19947.596899999997,19946.756899999997,20002.110238056655,20001.270238056655
400,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43947.5969,100.0,0.0,0.0,0.0,0.0,0.9325,0.0001,,[],[],0.43300809,BTC-26APR24-26000-C,0.4329,43031.54,20933634686,1706969513766,47.52364,-20.53978,33.98991,1e-05,0.90996,0.0,0.0,,,,month,2024-04-26,26000,2024-04-26,0.2273972602739726,0.0,0.608455,18065.574993038244,18195.747342626106,0.84,17947.596899999997,17946.756899999997,18006.653016228043,18005.813016228043
401,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.0,0.0,0.0,0.5245,0.0001,,[],[],0.02467991,BTC-26APR24-26000-P,0.0245,43032.17,20951468816,1706969514773,-11.41129,-20.53502,33.98204,1e-05,-0.09,0.0,0.0,,,,month,2024-04-26,26000,2024-04-26,0.2273972602739726,0.0,0.5929233333333334,18071.180393038245,18183.356558370146,0.84,17953.202299999997,17952.362299999997,18012.258416228044,18011.418416228043
402,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.0,0.0,0.0,0.897,0.0001,,[],[],0.39736739,BTC-26APR24-28000-C,0.3973,43032.17,20933634452,1706969514773,48.29302,-24.9959,41.36405,1e-05,0.88202,0.0,0.0,,,,month,2024-04-26,28000,2024-04-26,0.2273972602739726,0.0,0.5784083333333333,16080.255630964264,16277.457240500928,0.84,15953.202299999997,15952.362299999997,16016.801194399432,16015.961194399431
403,12.5,0.0,58.73,0.0,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.005,0.0,12.5,0.534,0.0001,0.5185,[],"[[0.005, 12.5]]",0.03455243,BTC-26APR24-28000-P,0.0344,43032.17,20962302864,1706969514773,-15.18004,-24.9959,41.36405,1e-05,-0.11798,280021.05,12.5,0.0,0.5185,0.5185,month,2024-04-26,28000,2024-04-26,0.2273972602739726,0.29364999999999997,0.5732716666666666,16080.999998651754,16268.89570104732,0.5185,15954.044769318407,15953.526269318407,16016.801194399432,16016.282694399431
