best_bid_amount,best_ask_amount,ask_iv,bid_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,mark_price,open_interest,max_price,min_price,settlement_price,last_price,asks,bids,instrument_name,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price
8.2,2.7,67.88,66.6,BTC-27DEC24,69484.85,69.8,0.0032,0.0036,0.0,0.0043,332.6,0.029,0.0001,0.00214096,0.0023,"[[0.0036, 2.7]]","[[0.0032, 8.2]]",BTC-27DEC24-120000-C,66839.67,29188307594,1729886305949,4.29058,-13.92332,24.93609,0.0,0.04031,9574.66,58.8,-8.0,0.0022,0.0025,month,27DEC24,120000
25.6,6.1,74.34,53.5,BTC-27DEC24,69484.85,69.8,0.585,0.5945,0.0,0.5917,165.8,0.679,0.5255,0.67653087,0.552,"[[0.5945, 6.1]]","[[0.585, 25.6]]",BTC-27DEC24-110000-P,66839.67,29188430162,1729886305949,-180.56407,-22.5196,40.32809,1e-05,-0.9259,1869566.41,47.1,2.317,0.5395,0.6705,month,27DEC24,110000
0.0,25.6,86.01,0.0,BTC-27DEC24,69484.85,69.8,0.0,0.8785,0.0,0.8731,68.8,0.9625,0.7995,0.97812342,0.9695,"[[0.8785, 25.6]]",[],BTC-27DEC24-130000-P,66839.67,29188427530,1729886305949,-220.30191,-8.25568,14.78428,0.0,-0.97853,0.0,0.0,,,,month,27DEC24,130000
5.2,360.8,77.46,76.2,BTC-27DEC24,69484.85,76.83,0.0006,0.0007,0.0,0.0006,175.2,0.0155,0.0001,0.00034738,0.0006,"[[0.0007, 360.8], [0.0008, 20.2], [0.0009, 6623.9], [0.001, 3376.6], [0.0011, 570.0], [0.0012, 3234.5], [0.0013, 327.2], [0.0014, 129.0], [0.0015, 114.8], [0.0016, 231.2], [0.0017, 127.2]]","[[0.0006, 5.2]]",BTC-27DEC24-160000-C,66839.67,29188429635,1729886305949,0.73932,-3.384,5.50564,0.0,0.00686,1350.56,29.3,-45.4545,0.0004,0.0011,month,27DEC24,160000
0.0,25.6,99.81,0.0,BTC-27DEC24,69484.85,75.56,0.0,1.166,0.0,1.1598,29.8,1.2585,1.076,1.28158941,1.351,"[[1.166, 25.6], [1.4, 25.0]]",[],BTC-27DEC24-150000-P,66839.67,29188429511,1729886305949,-255.717,-4.87083,8.05772,0.0,-0.98941,0.0,0.0,,,,month,27DEC24,150000
0.0,25.6,106.36,0.0,BTC-27DEC24,69484.85,76.83,0.0,1.31,0.0,1.3034,35.3,1.4065,1.2145,1.43342992,1.415,"[[1.31, 25.6]]",[],BTC-27DEC24-160000-P,66839.67,29188429440,1729886305949,-273.23937,-3.384,5.50564,0.0,-0.99314,0.0,0.0,,,,month,27DEC24,160000
0.0,0.0,0.0,0.0,BTC-27DEC24,69484.85,76.83,0.0,0.0,0.0,0.0004,9.0,0.015,0.0001,0.00028695,0.0155,[],[],BTC-27DEC24-170000-C,66839.67,29073060005,1729886305845,0.47682,-2.22282,3.68913,0.0,0.00432,0.0,0.0,,,,month,27DEC24,170000
0.0,0.0,0.0,0.0,BTC-27DEC24,69484.85,76.83,0.0,0.0,0.0,1.447,0.1,1.554,1.353,1.58543724,1.519,[],[],BTC-27DEC24-170000-P,66839.67,29082895561,1729886305949,-296.47657,-2.22282,3.68913,0.0,-0.99568,0.0,0.0,,,,month,27DEC24,170000
0.0,25.6,92.65,0.0,BTC-27DEC24,69484.17,72.76,0.0,1.022,0.0,1.0163,48.5,1.11,0.938,1.12983142,1.1985,"[[1.022, 25.6]]",[],BTC-27DEC24-140000-P,66839.06,29188429885,1729886306956,-238.14383,-6.25718,10.74929,0.0,-0.98522,0.0,0.0,,,,month,27DEC24,140000
5.0,19.4,77.71,73.42,BTC-27DEC24,69484.17,75.56,0.0008,0.0013,0.0,0.001,157.1,0.016,0.0001,0.00057491,0.0015,"[[0.0013, 19.4]]","[[0.0008, 5.0], [0.0004, 0.1]]",BTC-27DEC24-150000-C,66839.06,29188192165,1729886306956,1.1388,-4.87273,8.06215,0.0,0.0106,926.6,9.1,0.0,0.0015,0.0015,month,27DEC24,150000
21.1,9.8,86.65,76.9,BTC-27DEC24,69484.17,81.78,0.0002,0.0007,0.0,0.0004,210.6,0.015,0.0001,0.0002869,0.0008,"[[0.0007, 9.8]]","[[0.0002, 21.1]]",BTC-27DEC24-180000-C,66839.06,29188192052,1729886306852,0.44164,-2.27988,3.48561,0.0,0.0041,108.61,2.0,0.0,0.0008,0.0008,month,27DEC24,180000
0.0,0.0,0.0,0.0,BTC-31JAN25,70276.83,69.24,0.0,0.0,0.0,0.0046,0.0,0.0245,0.0001,0.00709014,0.0001,[],[],BTC-31JAN25-38000-P,66839.06,29183717472,1729886306957,-6.31436,-8.52637,24.05345,0.0,-0.02901,85.13,12.5,0.0,0.0001,0.0001,month,31JAN25,38000
0.0,25.6,115.36,0.0,BTC-27DEC24,69484.17,81.78,0.0,1.597,0.0,1.591,164.9,1.7045,1.491,1.73750459,1.4775,"[[1.597, 25.6]]",[],BTC-27DEC24-180000-P,66839.06,29188430045,1729886306956,-307.78478,-2.27857,3.48303,0.0,-0.9959,0.0,0.0,,,,month,27DEC24,180000
0.0,23.6,69.59,0.0,BTC-31JAN25,70269.14,69.24,0.0,0.4375,0.0,0.4374,0.0,0.474,0.41,0.42762928,,"[[0.4375, 23.6]]",[],BTC-31JAN25-40000-C,66831.9,29188407784,1729886307893,98.14935,-11.06209,31.15251,0.0,0.96023,0.0,0.0,,,,month,31JAN25,40000
0.0,0.0,0.0,0.0,BTC-27DEC24,69484.17,84.4,0.0,0.0,0.0,0.0004,1.2,0.015,0.0001,0.00024508,0.0001,[],[],BTC-27DEC24-190000-C,66839.06,29073060007,1729886306956,0.40836,-2.14003,3.23332,0.0,0.00373,0.0,0.0,,,,month,27DEC24,190000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,69.24,0.0,0.0,0.0,0.4117,0.0,0.4535,0.384,0.40210885,0.466,[],[],BTC-31JAN25-42000-C,66831.9,29173836953,1729886307859,101.46286,-13.79897,39.19461,0.0,0.9476,396693.45,12.5,0.0,0.466,0.466,month,31JAN25,42000
0.0,0.0,0.0,0.0,BTC-27DEC24,69476.98,84.4,0.0,0.0,0.0,1.7348,14.5,1.854,1.6295,1.88953069,1.9622,[],[],BTC-27DEC24-190000-P,66831.9,29105575028,1729886307859,-331.48112,-2.13813,3.23045,0.0,-0.99627,0.0,0.0,,,,month,27DEC24,190000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,69.24,0.0,0.0,0.0,0.464,0.0,0.4985,0.4405,0.45407168,,[],[],BTC-31JAN25-38000-C,66831.9,0,1729886307859,96.42679,-8.48441,24.20107,0.0,0.9711,0.0,0.0,,,,month,31JAN25,38000
3.4,2.0,62.62,61.08,BTC-31JAN25,70269.14,69.24,0.0035,0.004,0.0,0.0066,0.0,0.0305,0.0001,0.00982802,,"[[0.004, 2.0]]","[[0.0035, 3.4]]",BTC-31JAN25-40000-P,66831.9,29188431237,1729886307893,-8.70208,-11.06203,31.15212,0.0,-0.03977,0.0,0.0,,,,month,31JAN25,40000
0.0,0.0,0.0,0.0,BTC-31JAN25,70269.14,69.24,0.0,0.0,0.0,0.0092,0.0,0.0375,0.0001,0.01352234,,[],[],BTC-31JAN25-42000-P,66831.9,29183717474,1729886307893,-11.7167,-13.93159,39.30193,0.0,-0.05306,0.0,0.0,,,,month,31JAN25,42000
0.0,0.0,0.0,0.0,BTC-31JAN25,70265.82,67.91,0.0,0.0,0.0,0.0117,0.0,0.0435,0.0001,0.01634539,,[],[],BTC-31JAN25-44000-P,66828.66,29183717475,1729886308971,-14.56311,-16.16959,46.50957,1e-05,-0.06577,0.0,0.0,,,,month,31JAN25,44000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,67.91,0.0,0.0,0.0,0.3857,0.0,0.4305,0.356,0.37580933,0.3775,[],[],BTC-31JAN25-44000-C,66828.66,29173837106,1729886308866,104.0208,-16.01043,46.36741,1e-05,0.9351,642706.77,25.0,0.0,0.3775,0.3775,month,31JAN25,44000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,64.78,0.0,0.0,0.0,0.3589,0.0,0.405,0.3275,0.34684161,,[],[],BTC-31JAN25-46000-C,66828.66,0,1729886308866,107.57526,-17.09744,52.12904,1e-05,0.92463,0.0,0.0,,,,month,31JAN25,46000
3.7,1.0,56.24,55.07,BTC-31JAN25,70265.82,57.69,0.0135,0.0145,0.0,0.0158,0.0,0.051,0.0008,0.01631016,,"[[0.0145, 1.0]]","[[0.0135, 3.7]]",BTC-31JAN25-50000-P,66828.66,29188407782,1729886308971,-21.44436,-18.6424,63.01955,1e-05,-0.09847,0.0,0.0,,,,month,31JAN25,50000
0.0,0.0,0.0,0.0,BTC-31JAN25,70265.82,57.69,0.0,0.0,0.0,0.0182,0.0,0.056,0.0033,0.01908435,,[],[],BTC-31JAN25-51000-P,66828.66,29183717480,1729886308971,-24.23249,-20.26814,68.63483,1e-05,-0.11065,0.0,0.0,,,,month,31JAN25,51000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,57.69,0.0,0.0,0.0,0.2928,0.0,0.343,0.258,0.27678245,,[],[],BTC-31JAN25-51000-C,66828.66,0,1729886308866,113.69816,-20.04718,68.64097,1e-05,0.89077,0.0,0.0,,,,month,31JAN25,51000
80.2,15.8,55.43,53.92,BTC-31JAN25,70265.82,57.69,0.017,0.0185,0.0,0.0208,0.0,0.061,0.006,0.02168856,,"[[0.0185, 15.8]]","[[0.017, 80.2]]",BTC-31JAN25-52000-P,66828.66,29188331005,1729886308971,-27.05006,-21.90087,74.03778,1e-05,-0.12328,0.0,0.0,,,,month,31JAN25,52000
24.9,24.0,58.36,38.84,BTC-31JAN25,70265.82,57.69,0.265,0.2815,0.0,0.2809,0.0,0.331,0.243,0.26483171,,"[[0.2815, 24.0]]","[[0.265, 24.9]]",BTC-31JAN25-52000-C,66828.66,29188396114,1729886308971,111.85976,-21.90088,74.03515,1e-05,0.87673,0.0,0.0,,,,month,31JAN25,52000
0.0,0.0,0.0,0.0,BTC-31JAN25,70265.82,64.78,0.0,0.0,0.0,0.0132,0.0,0.0465,0.0001,0.01636883,,[],[],BTC-31JAN25-46000-P,66828.66,29183717476,1729886308971,-16.79028,-17.25516,52.0317,1e-05,-0.07611,0.0,0.0,,,,month,31JAN25,46000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,59.88,0.0,0.0,0.0,0.3306,0.0,0.377,0.2985,0.31775797,,[],[],BTC-31JAN25-48000-C,66828.66,0,1729886308866,111.68025,-16.85369,55.59446,1e-05,0.91795,0.0,0.0,,,,month,31JAN25,48000
24.3,23.6,59.65,36.02,BTC-31JAN25,70265.82,57.69,0.2905,0.306,0.0,0.3043,0.0,0.351,0.2685,0.28856319,,"[[0.306, 23.6]]","[[0.2905, 24.3]]",BTC-31JAN25-50000-C,66828.66,29188396106,1729886308971,112.12079,-18.64242,63.02006,1e-05,0.90153,0.0,0.0,,,,month,31JAN25,50000
0.0,0.0,0.0,0.0,BTC-31JAN25,70265.82,59.88,0.0,0.0,0.0,0.0134,0.0,0.0465,0.0001,0.01639506,,[],[],BTC-31JAN25-48000-P,66828.66,29183717478,1729886308971,-18.12203,-17.02957,55.55722,1e-05,-0.083,0.0,0.0,,,,month,31JAN25,48000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,57.69,0.0,0.0,0.0,0.27,0.0,0.323,0.233,0.25362754,,[],[],BTC-31JAN25-53000-C,66828.9,0,1729886309873,113.11802,-23.28192,79.71467,1e-05,0.86486,0.0,0.0,,,,month,31JAN25,53000
0.0,0.0,0.0,0.0,BTC-31JAN25,70266.21,57.69,0.0,0.0,0.0,0.0238,0.0,0.066,0.008,0.02503933,,[],[],BTC-31JAN25-53000-P,66828.9,29183717482,1729886309979,-30.22004,-23.53382,79.69152,1e-05,-0.13693,0.0,0.0,,,,month,31JAN25,53000
25.8,24.9,57.78,41.0,BTC-31JAN25,70266.21,57.69,0.241,0.2585,0.0,0.2585,0.0,0.3115,0.219,0.24220387,,"[[0.2585, 24.9]]","[[0.241, 25.8]]",BTC-31JAN25-54000-C,66828.9,29188429655,1729886309979,110.86088,-25.1593,85.04683,1e-05,0.84901,0.0,0.0,,,,month,31JAN25,54000
28.6,18.7,55.26,53.96,BTC-31JAN25,70264.77,57.69,0.0225,0.024,0.0,0.0269,0.2,0.0715,0.0095,0.0281706,0.019,"[[0.024, 18.7]]","[[0.0225, 28.6]]",BTC-31JAN25-54000-P,66827.34,29188379320,1729886310985,-33.39672,-25.16472,85.05942,1e-05,-0.15102,2121.95,1.6,-22.449,0.019,0.0245,month,31JAN25,54000
1.4,17.3,54.68,53.54,BTC-31JAN25,70264.77,57.69,0.0285,0.03,0.0,0.034,5.0,0.0835,0.0135,0.03583002,0.031,"[[0.03, 17.3]]","[[0.0285, 1.4]]",BTC-31JAN25-56000-P,66827.34,29188423532,1729886310985,-40.434,-28.32894,95.75208,1e-05,-0.18139,10500.71,5.0,0.0,0.031,0.031,month,31JAN25,56000
0.0,0.0,0.0,0.0,BTC-31JAN25,70264.77,57.69,0.0,0.0,0.0,0.0304,0.0,0.0775,0.0115,0.03213576,,[],[],BTC-31JAN25-55000-P,66827.34,29183717485,1729886310985,-36.93456,-26.75599,90.59393,1e-05,-0.16604,0.0,0.0,,,,month,31JAN25,55000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,57.69,0.0,0.0,0.0,0.2481,0.0,0.304,0.2095,0.23161409,,[],[],BTC-31JAN25-55000-C,66827.34,0,1729886310880,111.81311,-26.47766,90.64782,1e-05,0.83618,0.0,0.0,,,,month,31JAN25,55000
0.0,0.0,0.0,0.0,BTC-31JAN25,70264.77,57.69,0.0,0.0,0.0,0.0381,0.0,0.0895,0.0155,0.04043524,,[],[],BTC-31JAN25-57000-P,66827.34,29183717487,1729886310985,-44.31556,-29.83493,101.01902,1e-05,-0.19759,0.0,0.0,,,,month,31JAN25,57000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,57.69,0.0,0.0,0.0,0.2274,0.0,0.286,0.187,0.21080369,,[],[],BTC-31JAN25-57000-C,66827.34,0,1729886310880,109.83606,-29.53949,101.13019,1e-05,0.80507,0.0,0.0,,,,month,31JAN25,57000
27.2,26.1,56.92,42.69,BTC-31JAN25,70264.77,57.69,0.2185,0.236,0.0,0.2371,0.0,0.293,0.196,0.22075202,,"[[0.236, 26.1]]","[[0.2185, 27.2]]",BTC-31JAN25-56000-C,66827.34,29188426629,1729886310985,109.15717,-28.32894,95.75208,1e-05,0.81861,0.0,0.0,,,,month,31JAN25,56000
34.4,33.7,56.79,43.27,BTC-31JAN25,70264.77,57.69,0.1965,0.2155,0.0,0.2169,0.0,0.2755,0.1745,0.2005294,,"[[0.2155, 33.7]]","[[0.1965, 34.4]]",BTC-31JAN25-58000-C,66827.34,29188427909,1729886310985,106.81576,-31.31394,105.84139,1e-05,0.78594,0.0,0.0,,,,month,31JAN25,58000
0.0,0.0,0.0,0.0,BTC-31JAN25,70264.77,57.69,0.0,0.0,0.0,0.0469,0.0,0.103,0.021,0.04998062,,[],[],BTC-31JAN25-59000-P,66827.34,29183717489,1729886310985,-52.30983,-32.69603,110.70651,1e-05,-0.23126,0.0,0.0,,,,month,31JAN25,59000
8.2,26.4,54.81,53.44,BTC-31JAN25,70264.77,57.69,0.036,0.038,0.0,0.0423,0.1,0.096,0.018,0.04471588,0.0385,"[[0.038, 26.4]]","[[0.036, 8.2], [0.0355, 96.8], [0.035, 180.3], [0.0345, 48.6]]",BTC-31JAN25-58000-P,66827.34,29188431387,1729886310985,-48.11796,-31.31394,105.84139,1e-05,-0.21406,98121.54,37.3,-7.2289,0.0345,0.042,month,31JAN25,58000
0.0,0.0,0.0,0.0,SYN.BTC-31JAN25,70532.0854,57.69,0.0,0.0,0.0,0.2078,0.0,0.269,0.1665,0.1912392,,[],[],BTC-31JAN25-59000-C,66827.34,0,1729886310880,107.24154,-32.39289,110.89897,1e-05,0.77185,0.0,0.0,,,,month,31JAN25,59000
37.2,34.9,56.28,43.47,BTC-31JAN25,70264.77,57.69,0.1755,0.1955,0.0,0.1978,0.0,0.2585,0.1545,0.18156826,0.1345,"[[0.1955, 34.9]]","[[0.1755, 37.2]]",BTC-31JAN25-60000-C,66827.34,29188426635,1729886310985,103.89537,-34.04533,115.07352,2e-05,0.75134,0.0,0.0,,,,month,31JAN25,60000
1.5,4.8,54.48,53.54,BTC-31JAN25,70264.77,57.69,0.045,0.0465,0.0,0.0517,0.0,0.11,0.024,0.05486663,0.044,"[[0.0465, 4.8]]","[[0.045, 1.5]]",BTC-31JAN25-60000-P,66827.34,29188431796,1729886310985,-56.38088,-34.04533,115.07352,2e-05,-0.24866,17980.7,6.0,0.0,0.044,0.044,month,31JAN25,60000
26.4,6.7,54.2,53.0,BTC-31JAN25,70262.17,57.7,0.049,0.051,0.0,0.0569,0.1,0.117,0.027,0.0604214,0.053,"[[0.051, 6.7]]","[[0.049, 26.4]]",BTC-31JAN25-61000-P,66824.53,29188426640,1729886311993,-60.71829,-35.30262,119.30962,2e-05,-0.2666,20961.93,6.2,-6.1947,0.0485,0.0565,month,31JAN25,61000
19.9,8.3,56.39,45.45,BTC-31JAN25,70262.17,57.7,0.1685,0.1865,0.0,0.1888,0.0,0.2505,0.145,0.17256975,0.266,"[[0.1865, 8.3]]","[[0.1685, 19.9]]",BTC-31JAN25-61000-C,66824.53,29188426623,1729886311993,102.22923,-35.30262,119.30962,2e-05,0.7334,759615.14,50.0,38.1818,0.1925,0.266,month,31JAN25,61000
4.0,6.4,54.35,53.19,BTC-31JAN25,70262.17,57.7,0.055,0.0565,0.0,0.0623,0.0,0.1245,0.031,0.0662958,0.054,"[[0.0565, 6.4]]","[[0.055, 4.0]]",BTC-31JAN25-62000-P,66824.53,29188433258,1729886311888,-65.15984,-36.46843,123.24965,2e-05,-0.28481,41207.96,9.9,-13.6,0.054,0.0625,month,31JAN25,62000
20.4,4.0,56.3,50.23,BTC-31JAN25,70262.17,57.7,0.1665,0.177,0.0,0.18,0.0,0.2425,0.136,0.16389027,,"[[0.177, 4.0]]","[[0.1665, 20.4]]",BTC-31JAN25-62000-C,66824.53,29188433250,1729886311993,100.45896,-36.46843,123.24965,2e-05,0.71519,0.0,0.0,,,,month,31JAN25,62000
0.0,4.4,54.3,0.0,BTC-31JAN25,70260.44,57.7,0.0,0.062,0.0,0.0681,0.0,0.132,0.035,0.0724912,0.059,"[[0.062, 4.4]]",[],BTC-31JAN25-63000-P,66822.42,29188426644,1729886312999,-69.71574,-37.54842,126.88837,2e-05,-0.30333,76897.41,17.8,-13.8686,0.059,0.0685,month,31JAN25,63000
20.6,4.0,54.95,52.72,BTC-31JAN25,70260.44,57.7,0.1625,0.1665,0.0,0.1715,0.0,0.235,0.127,0.15553001,,"[[0.1665, 4.0]]","[[0.1625, 20.6]]",BTC-31JAN25-63000-C,66822.42,29188426631,1729886312999,98.57433,-37.54842,126.88837,2e-05,0.69667,0.0,0.0,,,,month,31JAN25,63000
20.8,14.9,55.13,53.23,BTC-31JAN25,70260.44,57.7,0.155,0.1585,0.0,0.1633,0.1,0.2275,0.119,0.14748758,0.1285,"[[0.1585, 14.9]]","[[0.155, 20.8]]",BTC-31JAN25-64000-C,66822.42,29188393668,1729886312999,96.60427,-38.52908,130.2051,2e-05,0.67797,0.0,0.0,,,,month,31JAN25,64000
4.4,0.9,54.37,53.28,BTC-31JAN25,70260.44,57.7,0.066,0.068,0.0,0.0741,0.0,0.14,0.039,0.07900183,0.0655,"[[0.068, 0.9]]","[[0.066, 4.4]]",BTC-31JAN25-64000-P,66822.42,29188385007,1729886312894,-74.36072,-38.52908,130.2051,2e-05,-0.32203,98016.94,19.4,-13.245,0.0655,0.0925,month,31JAN25,64000
36.5,27.5,55.24,53.17,BTC-31JAN25,70260.44,57.7,0.139,0.143,0.0,0.1478,0.0,0.213,0.1035,0.12995211,0.135,"[[0.143, 27.5]]","[[0.139, 36.5]]",BTC-31JAN25-66000-C,66822.42,29188424497,1729886312999,92.41313,-40.19619,135.83603,2e-05,0.64015,914.26,0.1,0.0,0.135,0.135,month,31JAN25,66000
20.8,2.0,54.87,53.28,BTC-31JAN25,70260.44,57.7,0.147,0.15,0.0,0.1554,0.0,0.2205,0.111,0.13975801,,"[[0.15, 2.0]]","[[0.147, 20.8]]",BTC-31JAN25-65000-C,66822.42,29188433241,1729886312999,94.54482,-39.41295,133.18827,2e-05,0.65912,0.0,0.0,,,,month,31JAN25,65000
21.0,1.7,54.53,53.5,BTC-31JAN25,70260.44,57.7,0.079,0.081,0.0,0.0871,0.0,0.156,0.049,0.09057735,0.0705,"[[0.081, 1.7]]","[[0.079, 21.0]]",BTC-31JAN25-66000-P,66822.42,29188407783,1729886312999,-83.89144,-40.19605,135.83652,2e-05,-0.35985,120082.51,20.3,-21.2291,0.0705,0.1095,month,31JAN25,66000
21.3,27.1,55.19,53.41,BTC-31JAN25,70259.71,57.69,0.132,0.1355,0.0,0.1404,0.0,0.2065,0.0965,0.12281086,0.1275,"[[0.1355, 27.1]]","[[0.132, 21.3]]",BTC-31JAN25-67000-C,66822.29,29188431797,1729886314006,90.22011,-40.86556,138.14049,2e-05,0.62112,66309.1,6.3,-16.9381,0.1275,0.1565,month,31JAN25,67000
16.4,1.2,54.63,53.61,BTC-31JAN25,70259.71,57.69,0.086,0.088,0.0,0.094,0.0,0.1645,0.054,0.0979918,0.0765,"[[0.088, 1.2]]","[[0.086, 16.4]]",BTC-31JAN25-67000-P,66822.29,29188433244,1729886314006,-88.75434,-40.8657,138.13999,2e-05,-0.37888,233622.01,36.1,-21.5385,0.073,0.118,month,31JAN25,67000
3.5,2.8,54.53,53.47,BTC-31JAN25,70259.71,57.69,0.0725,0.0745,0.0,0.0804,9.0,0.148,0.044,0.08583136,0.095,"[[0.0745, 2.8]]","[[0.0725, 3.5]]",BTC-31JAN25-65000-P,66822.29,29188396118,1729886314006,-79.08227,-39.40004,133.1884,2e-05,-0.34088,191099.24,36.0,15.8537,0.0715,0.101,month,31JAN25,65000
0.0,28.5,55.75,0.0,BTC-31JAN25,70259.71,55.08,0.0,0.104,0.0,0.1027,0.1,0.167,0.0625,0.09275643,0.1125,"[[0.104, 28.5]]",[],BTC-31JAN25-72000-C,66822.29,29188393704,1729886314006,78.80192,-40.85527,144.64029,2e-05,0.52249,19685.66,2.6,0.0,0.1125,0.1125,month,31JAN25,72000
2.0,15.6,55.5,54.03,BTC-31JAN25,70259.71,54.88,0.109,0.112,0.0,0.1107,2.0,0.183,0.0675,0.12235364,0.115,"[[0.112, 15.6]]","[[0.109, 2.0]]",BTC-31JAN25-70000-P,66822.29,29188431389,1729886314006,-103.07369,-40.28485,143.14184,2e-05,-0.43846,67865.51,8.6,-0.8621,0.115,0.116,month,31JAN25,70000
0.5,27.9,55.77,54.79,BTC-31JAN25,70259.71,55.15,0.108,0.11,0.0,0.1088,0.0,0.1735,0.068,0.09825675,0.1185,"[[0.11, 27.9]]","[[0.108, 0.5]]",BTC-31JAN25-71000-C,66822.29,29188424502,1729886314006,81.33637,-40.7443,144.06113,2e-05,0.54211,28410.55,3.7,10.7477,0.107,0.1185,month,31JAN25,71000
12.0,14.0,55.75,54.04,BTC-31JAN25,70259.71,55.15,0.117,0.1205,0.0,0.1192,0.1,0.193,0.0745,0.13165545,0.1235,"[[0.1205, 14.0]]","[[0.117, 12.0]]",BTC-31JAN25-71000-P,66822.29,29188433249,1729886314006,-108.32306,-40.74445,144.06063,2e-05,-0.45789,836.38,0.1,0.0,0.1235,0.1235,month,31JAN25,71000
2.0,5.1,56.1,54.16,BTC-31JAN25,70259.71,55.08,0.1255,0.1295,0.0,0.1274,0.0,0.202,0.0815,0.14071206,,"[[0.1295, 5.1]]","[[0.1255, 2.0]]",BTC-31JAN25-72000-P,66822.29,29188433239,1729886314006,-113.5304,-40.85586,144.63825,2e-05,-0.47751,0.0,0.0,,,,month,31JAN25,72000
22.5,27.3,55.24,53.74,BTC-31JAN25,70259.71,57.69,0.1255,0.1285,0.0,0.1334,0.0,0.1995,0.09,0.11200723,0.1465,"[[0.1285, 27.3]]","[[0.1255, 22.5]]",BTC-31JAN25-68000-C,66822.29,29188433245,1729886314006,87.96602,-41.44559,140.10022,2e-05,0.60207,390050.59,30.0,-1.6779,0.1465,0.2125,month,31JAN25,68000
0.8,19.7,55.84,54.87,BTC-31JAN25,70259.71,55.45,0.0965,0.0985,0.0,0.0977,0.0,0.1625,0.058,0.08750612,0.107,"[[0.0985, 19.7]]","[[0.0965, 0.8]]",BTC-31JAN25-73000-C,66822.29,29188433257,1729886314006,76.23915,-41.19236,144.86152,2e-05,0.50391,194484.41,32.8,-6.5502,0.074,0.18,month,31JAN25,73000
2.2,0.0,0.0,53.57,BTC-31JAN25,70259.71,57.69,0.093,0.0,0.0,0.1012,9.7,0.1735,0.0595,0.10174311,0.0835,[],"[[0.093, 2.2]]",BTC-31JAN25-68000-P,66822.29,29188424495,1729886314006,-93.67984,-41.44544,140.10071,2e-05,-0.39793,140586.22,22.0,-19.7115,0.0835,0.104,month,31JAN25,68000
2.0,2.0,55.84,54.39,BTC-31JAN25,70259.71,55.45,0.1345,0.1375,0.0,0.1366,0.0,0.213,0.0895,0.1500147,,"[[0.1375, 2.0]]","[[0.1345, 2.0]]",BTC-31JAN25-73000-P,66822.29,29188393687,1729886314006,-118.76563,-41.19177,144.86358,2e-05,-0.49609,0.0,0.0,,,,month,31JAN25,73000
2.0,33.9,55.4,54.4,BTC-31JAN25,70259.71,54.88,0.12,0.122,0.0,0.121,0.1,0.1855,0.079,0.10963998,0.0935,"[[0.122, 33.9]]","[[0.12, 2.0]]",BTC-31JAN25-69000-C,66822.29,29188393675,1729886313901,86.42802,-39.91776,141.8405,2e-05,0.58145,0.0,0.0,,,,month,31JAN25,69000
3.9,27.9,55.41,54.43,BTC-31JAN25,70259.42,54.89,0.1135,0.1155,0.0,0.1145,20.0,0.179,0.073,0.10350709,0.1085,"[[0.1155, 27.9]]","[[0.1135, 3.9]]",BTC-31JAN25-70000-C,66822.55,29188429653,1729886315013,83.91316,-40.28833,143.14132,2e-05,0.56154,163325.67,22.1,-3.9823,0.1085,0.113,month,31JAN25,70000
17.0,18.9,55.36,53.63,BTC-31JAN25,70259.42,54.89,0.1005,0.104,0.0,0.103,0.0,0.174,0.0615,0.11392844,0.1135,"[[0.104, 18.9]]","[[0.1005, 17.0]]",BTC-31JAN25-69000-P,66822.55,29188393692,1729886315013,-97.89603,-39.92125,141.84014,2e-05,-0.41855,11470.46,1.5,0.0,0.1135,0.1135,month,31JAN25,69000
0.0,20.5,56.05,0.0,BTC-31JAN25,70259.42,55.38,0.0,0.0935,0.0,0.0921,0.0,0.1565,0.0535,0.08275592,0.1015,"[[0.0935, 20.5]]",[],BTC-31JAN25-74000-C,66822.55,29188390120,1729886315013,73.70277,-41.11142,144.76478,2e-05,0.4848,93843.92,15.5,21.5569,0.0835,0.1015,month,31JAN25,74000
10.0,4.6,56.18,54.48,BTC-31JAN25,70259.42,55.38,0.1435,0.147,0.0,0.1453,0.0,0.2225,0.097,0.15982143,,"[[0.147, 4.6]]","[[0.1435, 10.0]]",BTC-31JAN25-74000-P,66822.55,29188423530,1729886314908,-123.97289,-41.11185,144.76321,2e-05,-0.5152,0.0,0.0,,,,month,31JAN25,74000
